commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,tranche_montant,est_annulee,ca_perdu,saison,ville,region,segment,date_inscription,nom,categorie,fournisseur,delai_inscription_commande
CMD-Q2-01772,CLI0100,PRD0062,5,51.87,259.35,2024-05-12,annulée,CB,PACA,Q2_2024,EUR,2024,5,2,Dimanche,100-500€,True,259.35,Printemps,Nantes,Auvergne-RA,PME,2020-11-30,,,,1259.0
CMD-Q2-01773,CLI0119,PRD0141,8,326.57,2612.56,2024-06-12,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mercredi,>2000€,False,0.0,Été,Toulouse,Occitanie,Particulier,2022-11-29,Produit_Rés_141,Réseau,MediaShop,561.0
CMD-Q2-01774,CLI0297,PRD0084,9,410.52,3694.68,2024-06-04,en_cours,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,>2000€,False,0.0,Été,Bordeaux,Occitanie,Particulier,2022-07-24,Produit_Acc_84,Accessoires,DataStore,681.0
CMD-Q2-01775,CLI0100,PRD0097,5,149.62,748.1,2024-04-26,annulée,PayPal,PACA,Q2_2024,EUR,2024,4,2,Vendredi,500-2000€,True,748.1,Printemps,Nantes,Auvergne-RA,PME,2020-11-30,Produit_Sto_97,Stockage,MediaShop,1243.0
CMD-Q2-01776,CLI0354,PRD0006,3,79.23,237.69,2024-04-21,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Dimanche,100-500€,False,0.0,Printemps,Lyon,Auvergne-RA,PME,2023-10-13,Produit_Inf_6,Informatique,ElecPlus,191.0
CMD-Q2-01777,CLI0212,PRD0112,6,79.76,478.56,2024-06-23,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Dimanche,100-500€,False,0.0,Été,Nantes,Occitanie,PME,2021-04-27,Produit_Sto_112,Stockage,DataStore,1153.0
CMD-Q2-01778,CLI0036,PRD0057,7,85.5,598.5,2024-05-22,en_cours,CB,PACA,Q2_2024,EUR,2024,5,2,Mercredi,500-2000€,False,0.0,Printemps,Lyon,Auvergne-RA,PME,2022-11-04,,,,565.0
CMD-Q2-01779,CLI0460,PRD0067,4,126.77,507.08,2024-04-12,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Vendredi,500-2000€,False,0.0,Printemps,Lille,Occitanie,Particulier,2021-10-14,Produit_Aud_67,Audio,TechPro,911.0
CMD-Q2-01780,CLI0498,PRD0047,4,68.36,273.44,2024-06-12,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Mercredi,100-500€,False,0.0,Été,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-18,Produit_Tél_47,Téléphonie,TechPro,1455.0
CMD-Q2-01781,CLI0486,PRD0016,3,87.66,262.98,2024-05-10,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Vendredi,100-500€,False,0.0,Printemps,Toulouse,Auvergne-RA,PME,2022-07-11,Produit_Inf_16,Informatique,ElecPlus,669.0
CMD-Q2-01782,CLI0276,PRD0096,9,33.23,299.07,2024-05-22,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Mercredi,100-500€,False,0.0,Printemps,Marseille,Occitanie,Startup,2021-05-18,Produit_Acc_96,Accessoires,ElecPlus,1100.0
CMD-Q2-01783,CLI0213,PRD0004,3,42.82,128.46,2024-04-22,livrée,Chèque,Occitanie,Q2_2024,EUR,2024,4,2,Lundi,100-500€,False,0.0,Printemps,Toulouse,Auvergne-RA,Grand Compte,2022-09-20,Produit_Inf_4,Informatique,DataStore,580.0
CMD-Q2-01784,CLI0276,PRD0120,3,107.93,323.79,2024-04-12,annulée,Virement,PACA,Q2_2024,EUR,2024,4,2,Vendredi,100-500€,True,323.79,Printemps,Marseille,Occitanie,Startup,2021-05-18,,,,1060.0
CMD-Q2-01785,CLI0141,PRD0064,4,107.08,428.32,2024-05-04,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Samedi,100-500€,False,0.0,Printemps,Marseille,Île-de-France,PME,2022-06-07,Produit_Aud_64,Audio,ElecPlus,697.0
CMD-Q2-01786,CLI0383,PRD0022,4,235.27,941.08,2024-06-28,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Vendredi,500-2000€,False,0.0,Été,Nantes,Île-de-France,PME,2023-01-18,,,,527.0
CMD-Q2-01787,CLI0160,PRD0093,3,62.68,188.04,2024-04-01,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Lundi,100-500€,False,0.0,Printemps,Toulouse,Île-de-France,Particulier,2020-10-27,Produit_Acc_93,Accessoires,ElecPlus,1252.0
CMD-Q2-01788,CLI0133,PRD0038,7,45.83,320.81,2024-05-02,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Jeudi,100-500€,False,0.0,Printemps,Toulouse,Occitanie,Particulier,2023-11-11,Produit_Tél_38,Téléphonie,MediaShop,173.0
CMD-Q2-01789,CLI0336,PRD0023,2,163.48,326.96,2024-06-01,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Samedi,100-500€,False,0.0,Été,Paris,Occitanie,PME,2022-09-30,Produit_Inf_23,Informatique,TechPro,610.0
CMD-Q2-01790,CLI0427,PRD0101,5,52.8,264.0,2024-05-20,annulée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Lundi,100-500€,True,264.0,Printemps,Strasbourg,PACA,Particulier,2022-10-11,,,,587.0
CMD-Q2-01791,CLI0326,PRD0006,1,79.23,79.23,2024-05-14,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mardi,<100€,False,0.0,Printemps,Toulouse,Nouvelle-Aquitaine,Grand Compte,2022-04-12,Produit_Inf_6,Informatique,ElecPlus,763.0
CMD-Q2-01792,CLI0403,PRD0002,4,135.96,543.84,2024-06-02,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Dimanche,500-2000€,False,0.0,Été,Bordeaux,Occitanie,Particulier,2022-04-03,Produit_Inf_2,Informatique,MediaShop,791.0
CMD-Q2-01793,CLI0395,PRD0123,6,71.91,431.46,2024-06-27,livrée,Virement,PACA,Q2_2024,EUR,2024,6,2,Jeudi,100-500€,False,0.0,Été,Nantes,Occitanie,Particulier,2020-05-16,Produit_Sto_123,Stockage,ElecPlus,1503.0
CMD-Q2-01794,CLI0244,PRD0010,4,81.94,327.76,2024-04-22,inconnu,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Lundi,100-500€,False,0.0,Printemps,Strasbourg,PACA,PME,2022-07-25,Produit_Inf_10,Informatique,MediaShop,637.0
CMD-Q2-01795,CLI0011,PRD0114,8,61.01,488.08,2024-06-16,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Dimanche,100-500€,False,0.0,Été,Paris,Occitanie,Particulier,2023-07-06,Produit_Sto_114,Stockage,MediaShop,346.0
CMD-Q2-01796,CLI0245,PRD0126,7,82.76,579.32,2024-06-04,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,500-2000€,False,0.0,Été,Bordeaux,Nouvelle-Aquitaine,Grand Compte,2021-08-24,Produit_Rés_126,Réseau,MediaShop,1015.0
CMD-Q2-01797,CLI0350,PRD0135,2,112.71,225.42,2024-05-18,livrée,Chèque,Île-de-France,Q2_2024,EUR,2024,5,2,Samedi,100-500€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2023-09-12,,,,249.0
CMD-Q2-01798,CLI0329,PRD0130,5,186.38,931.9,2024-05-31,annulée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Vendredi,500-2000€,True,931.9,Printemps,Bordeaux,Nouvelle-Aquitaine,Particulier,2022-11-20,Produit_Rés_130,Réseau,DataStore,558.0
CMD-Q2-01799,CLI0383,PRD0036,4,211.79,847.16,2024-04-30,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Mardi,500-2000€,False,0.0,Printemps,Nantes,Île-de-France,PME,2023-01-18,Produit_Tél_36,Téléphonie,TechPro,468.0
CMD-Q2-01800,CLI0095,PRD0029,1,149.76,149.76,2024-04-18,en_cours,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Jeudi,100-500€,False,0.0,Printemps,Paris,Île-de-France,Particulier,2020-02-11,Produit_Tél_29,Téléphonie,TechPro,1528.0
CMD-Q2-01801,CLI0051,PRD0099,5,182.41,912.05,2024-06-04,en_cours,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,500-2000€,False,0.0,Été,Montpellier,PACA,Particulier,2020-09-26,Produit_Sto_99,Stockage,DataStore,1347.0
CMD-Q2-01802,CLI0414,PRD0055,4,45.75,183.0,2024-04-26,livrée,CB,Occitanie,Q2_2024,EUR,2024,4,2,Vendredi,100-500€,False,0.0,Printemps,Paris,PACA,Particulier,2022-07-26,Produit_Aud_55,Audio,MediaShop,640.0
CMD-Q2-01803,CLI0350,PRD0017,8,222.33,1778.64,2024-04-04,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,4,2,Jeudi,500-2000€,False,0.0,Printemps,Montpellier,Auvergne-RA,Particulier,2023-09-12,Produit_Inf_17,Informatique,MediaShop,205.0
CMD-Q2-01804,CLI0357,PRD0121,3,34.92,104.76,2024-06-04,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mardi,100-500€,False,0.0,Été,Paris,Île-de-France,PME,2022-02-19,Produit_Sto_121,Stockage,TechPro,836.0
CMD-Q2-01805,CLI0011,PRD0047,9,68.36,615.24,2024-05-04,livrée,PayPal,Occitanie,Q2_2024,EUR,2024,5,2,Samedi,500-2000€,False,0.0,Printemps,Paris,Occitanie,Particulier,2023-07-06,Produit_Tél_47,Téléphonie,TechPro,303.0
CMD-Q2-01806,CLI0480,PRD0049,6,65.78,394.68,2024-04-17,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,4,2,Mercredi,100-500€,False,0.0,Printemps,Marseille,Occitanie,PME,2020-02-13,Produit_Tél_49,Téléphonie,TechPro,1525.0
CMD-Q2-01807,CLI0294,PRD0069,2,106.11,212.22,2024-05-29,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mercredi,100-500€,False,0.0,Printemps,Paris,Île-de-France,Particulier,2020-09-26,Produit_Aud_69,Audio,DataStore,1341.0
CMD-Q2-01808,CLI0084,PRD0078,7,217.49,1522.43,2024-05-03,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,500-2000€,False,0.0,Printemps,Marseille,Nouvelle-Aquitaine,Startup,2023-10-19,Produit_Acc_78,Accessoires,DataStore,197.0
CMD-Q2-01809,CLI0479,PRD0066,2,181.07,362.14,2024-04-18,livrée,PayPal,Auvergne-RA,Q2_2024,EUR,2024,4,2,Jeudi,100-500€,False,0.0,Printemps,Lille,Auvergne-RA,Particulier,2023-10-23,,,,178.0
CMD-Q2-01810,CLI0396,PRD0077,4,151.78,607.12,2024-06-02,livrée,Virement,PACA,Q2_2024,EUR,2024,6,2,Dimanche,500-2000€,False,0.0,Été,Nice,PACA,Grand Compte,2020-06-18,,,,1445.0
CMD-Q2-01811,CLI0101,PRD0022,5,235.27,1176.35,2024-06-08,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Samedi,500-2000€,False,0.0,Été,Marseille,Auvergne-RA,Particulier,2021-08-16,,,,1027.0
CMD-Q2-01812,CLI0486,PRD0150,9,81.48,733.32,2024-05-26,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Dimanche,500-2000€,False,0.0,Printemps,Toulouse,Auvergne-RA,PME,2022-07-11,Produit_Rés_150,Réseau,MediaShop,685.0
CMD-Q2-01813,CLI0493,PRD0006,4,79.23,316.92,2024-05-28,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Mardi,100-500€,False,0.0,Printemps,Toulouse,PACA,Particulier,2021-05-22,Produit_Inf_6,Informatique,ElecPlus,1102.0
CMD-Q2-01814,CLI0313,PRD0071,8,90.96,727.68,2024-06-12,livrée,PayPal,Île-de-France,Q2_2024,EUR,2024,6,2,Mercredi,500-2000€,False,0.0,Été,Montpellier,Occitanie,Particulier,2023-07-15,Produit_Aud_71,Audio,MediaShop,333.0
CMD-Q2-01815,CLI0422,PRD0007,5,290.01,1450.05,2024-05-07,en_cours,CB,PACA,Q2_2024,EUR,2024,5,2,Mardi,500-2000€,False,0.0,Printemps,Bordeaux,PACA,Grand Compte,2022-04-05,Produit_Inf_7,Informatique,ElecPlus,763.0
CMD-Q2-01816,CLI0094,PRD0010,8,81.94,655.52,2024-04-09,livrée,Chèque,Auvergne-RA,Q2_2024,EUR,2024,4,2,Mardi,500-2000€,False,0.0,Printemps,Lyon,Île-de-France,Particulier,2020-03-13,Produit_Inf_10,Informatique,MediaShop,1488.0
CMD-Q2-01817,CLI0065,PRD0017,4,222.33,889.32,2024-05-27,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Lundi,500-2000€,False,0.0,Printemps,Montpellier,Île-de-France,Startup,2023-12-01,Produit_Inf_17,Informatique,MediaShop,178.0
CMD-Q2-01818,CLI0479,PRD0064,5,107.08,535.4,2024-04-27,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Samedi,500-2000€,False,0.0,Printemps,Lille,Auvergne-RA,Particulier,2023-10-23,Produit_Aud_64,Audio,ElecPlus,187.0
CMD-Q2-01819,CLI0391,PRD0038,6,45.83,274.98,2024-05-03,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,100-500€,False,0.0,Printemps,Lille,Nouvelle-Aquitaine,PME,2020-09-30,Produit_Tél_38,Téléphonie,MediaShop,1311.0
CMD-Q2-01820,CLI0250,PRD0082,7,36.44,255.08,2024-04-09,annulée,Chèque,Île-de-France,Q2_2024,EUR,2024,4,2,Mardi,100-500€,True,255.08,Printemps,Marseille,Occitanie,Particulier,2022-12-14,Produit_Acc_82,Accessoires,DataStore,482.0
CMD-Q2-01821,CLI0142,PRD0001,1,57.96,57.96,2024-05-25,retournée,CB,PACA,Q2_2024,EUR,2024,5,2,Samedi,<100€,False,0.0,Printemps,Bordeaux,Île-de-France,Particulier,2020-08-29,Produit_Inf_1,Informatique,TechPro,1365.0
CMD-Q2-01822,CLI0343,PRD0136,4,54.7,218.8,2024-06-10,en_cours,CB,Occitanie,Q2_2024,EUR,2024,6,2,Lundi,100-500€,False,0.0,Été,Nantes,Auvergne-RA,Particulier,2023-12-11,Produit_Rés_136,Réseau,MediaShop,182.0
CMD-Q2-01823,CLI0174,PRD0032,7,109.17,764.19,2024-04-25,livrée,CB,Occitanie,Q2_2024,EUR,2024,4,2,Jeudi,500-2000€,False,0.0,Printemps,Lille,Île-de-France,Particulier,2021-08-07,,,,992.0
CMD-Q2-01824,CLI0278,PRD0047,4,68.36,273.44,2024-06-19,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mercredi,100-500€,False,0.0,Été,Montpellier,Auvergne-RA,PME,2021-04-12,Produit_Tél_47,Téléphonie,TechPro,1164.0
CMD-Q2-01825,CLI0436,PRD0119,3,496.56,1489.68,2024-06-05,livrée,Chèque,PACA,Q2_2024,EUR,2024,6,2,Mercredi,500-2000€,False,0.0,Été,Bordeaux,PACA,Particulier,2023-12-08,Produit_Sto_119,Stockage,MediaShop,180.0
CMD-Q2-01826,CLI0145,PRD0152,3,499.98,1499.94,2024-05-15,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mercredi,500-2000€,False,0.0,Printemps,Paris,PACA,PME,2021-09-26,Produit_Rés_152,Réseau,ElecPlus,962.0
CMD-Q2-01827,CLI0115,PRD0029,9,149.76,1347.84,2024-05-05,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Dimanche,500-2000€,False,0.0,Printemps,Marseille,Occitanie,PME,2023-01-17,Produit_Tél_29,Téléphonie,TechPro,474.0
CMD-Q2-01828,CLI0007,PRD0125,6,31.95,191.7,2024-05-26,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Dimanche,100-500€,False,0.0,Printemps,Lyon,Nouvelle-Aquitaine,Particulier,2021-04-20,Produit_Rés_125,Réseau,TechPro,1132.0
CMD-Q2-01829,CLI0391,PRD0088,1,793.25,793.25,2024-05-10,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Vendredi,500-2000€,False,0.0,Printemps,Lille,Nouvelle-Aquitaine,PME,2020-09-30,,,,1318.0
CMD-Q2-01830,CLI0027,PRD0128,2,99.94,199.88,2024-06-23,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Dimanche,100-500€,False,0.0,Été,Bordeaux,Occitanie,Startup,2020-02-22,,,,1583.0
CMD-Q2-01831,CLI9988,PRD0013,5,59.14,295.7,2024-06-29,en_cours,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Samedi,100-500€,False,0.0,Été,,,,,Produit_Inf_13,Informatique,ElecPlus,
CMD-Q2-01832,CLI0069,PRD0062,3,51.87,155.61,2024-06-25,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Mardi,100-500€,False,0.0,Été,Marseille,Île-de-France,Particulier,2021-12-10,,,,928.0
CMD-Q2-01833,CLI0361,PRD0114,5,61.01,305.05,2024-04-27,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Samedi,100-500€,False,0.0,Printemps,Lille,Nouvelle-Aquitaine,Particulier,2022-09-17,Produit_Sto_114,Stockage,MediaShop,588.0
CMD-Q2-01834,CLI0463,PRD0030,1,43.58,43.58,2024-04-14,annulée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Dimanche,<100€,True,43.58,Printemps,Marseille,Auvergne-RA,PME,2022-10-16,Produit_Tél_30,Téléphonie,MediaShop,546.0
CMD-Q2-01835,CLI0056,PRD0085,3,181.81,545.43,2024-05-07,annulée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,500-2000€,True,545.43,Printemps,Strasbourg,PACA,Particulier,2021-07-03,Produit_Acc_85,Accessoires,DataStore,1039.0
CMD-Q2-01836,CLI0493,PRD0106,4,52.42,209.68,2024-06-11,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,100-500€,False,0.0,Été,Toulouse,PACA,Particulier,2021-05-22,Produit_Sto_106,Stockage,MediaShop,1116.0
CMD-Q2-01837,CLI0496,PRD0014,8,415.81,3326.48,2024-05-10,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,>2000€,False,0.0,Printemps,Marseille,PACA,Particulier,2021-07-26,Produit_Inf_14,Informatique,MediaShop,1019.0
CMD-Q2-01838,CLI0270,PRD0073,4,200.41,801.64,2024-06-03,annulée,PayPal,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Lundi,500-2000€,True,801.64,Été,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Aud_73,Audio,TechPro,1518.0
CMD-Q2-01839,CLI0296,PRD0106,8,52.42,419.36,2024-06-03,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Lundi,100-500€,False,0.0,Été,Strasbourg,Île-de-France,PME,2023-10-30,Produit_Sto_106,Stockage,MediaShop,217.0
CMD-Q2-01840,CLI0189,PRD0045,3,55.24,165.72,2024-06-29,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Samedi,100-500€,False,0.0,Été,Strasbourg,Occitanie,Particulier,2022-11-15,,,,592.0
CMD-Q2-01841,CLI0036,PRD0102,4,23.26,93.04,2024-06-15,retournée,Chèque,Auvergne-RA,Q2_2024,EUR,2024,6,2,Samedi,<100€,False,0.0,Été,Lyon,Auvergne-RA,PME,2022-11-04,Produit_Sto_102,Stockage,ElecPlus,589.0
CMD-Q2-01842,CLI0299,PRD0136,6,54.7,328.2,2024-06-02,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Dimanche,100-500€,False,0.0,Été,Bordeaux,Nouvelle-Aquitaine,Particulier,2023-02-24,Produit_Rés_136,Réseau,MediaShop,464.0
CMD-Q2-01843,CLI0441,PRD0061,2,75.83,151.66,2024-06-02,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Dimanche,100-500€,False,0.0,Été,Paris,Auvergne-RA,PME,2023-06-14,Produit_Aud_61,Audio,DataStore,354.0
CMD-Q2-01844,CLI0203,PRD0086,5,74.32,371.6,2024-05-19,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Dimanche,100-500€,False,0.0,Printemps,Strasbourg,Nouvelle-Aquitaine,Startup,2021-09-21,Produit_Acc_86,Accessoires,MediaShop,971.0
CMD-Q2-01845,CLI0101,PRD0102,6,23.26,139.56,2024-06-06,annulée,CB,PACA,Q2_2024,EUR,2024,6,2,Jeudi,100-500€,True,139.56,Été,Marseille,Auvergne-RA,Particulier,2021-08-16,Produit_Sto_102,Stockage,ElecPlus,1025.0
CMD-Q2-01846,CLI0349,PRD0053,6,79.12,474.72,2024-06-07,annulée,Chèque,Île-de-France,Q2_2024,EUR,2024,6,2,Vendredi,100-500€,True,474.72,Été,Toulouse,Nouvelle-Aquitaine,Particulier,2021-11-26,Produit_Tél_53,Téléphonie,ElecPlus,924.0
CMD-Q2-01847,CLI0117,PRD0029,6,149.76,898.56,2024-04-25,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Jeudi,500-2000€,False,0.0,Printemps,Nice,Île-de-France,PME,2023-07-08,Produit_Tél_29,Téléphonie,TechPro,292.0
CMD-Q2-01848,CLI0433,PRD0146,4,30.77,123.08,2024-05-07,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,100-500€,False,0.0,Printemps,Nice,Nouvelle-Aquitaine,Particulier,2023-05-12,Produit_Rés_146,Réseau,TechPro,361.0
CMD-Q2-01849,CLI0172,PRD0128,5,99.94,499.7,2024-05-21,livrée,Virement,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,100-500€,False,0.0,Printemps,Bordeaux,Île-de-France,Particulier,2023-08-03,,,,292.0
CMD-Q2-01850,CLI0104,PRD0107,9,101.48,913.32,2024-06-25,livrée,Virement,PACA,Q2_2024,EUR,2024,6,2,Mardi,500-2000€,False,0.0,Été,Lille,Occitanie,Particulier,2020-01-16,Produit_Sto_107,Stockage,ElecPlus,1622.0
CMD-Q2-01851,CLI0361,PRD0113,3,82.62,247.86,2024-05-30,retournée,Virement,PACA,Q2_2024,EUR,2024,5,2,Jeudi,100-500€,False,0.0,Printemps,Lille,Nouvelle-Aquitaine,Particulier,2022-09-17,Produit_Sto_113,Stockage,ElecPlus,621.0
CMD-Q2-01852,CLI0025,PRD0021,2,78.18,156.36,2024-06-24,annulée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Lundi,100-500€,True,156.36,Été,Lyon,Nouvelle-Aquitaine,Particulier,2022-09-10,,,,653.0
CMD-Q2-01853,CLI0479,PRD0028,7,59.7,417.9,2024-05-30,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Jeudi,100-500€,False,0.0,Printemps,Lille,Auvergne-RA,Particulier,2023-10-23,,,,220.0
CMD-Q2-01854,CLI0252,PRD0122,7,108.11,756.77,2024-06-01,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Samedi,500-2000€,False,0.0,Été,Nice,Occitanie,Particulier,2020-01-19,Produit_Sto_122,Stockage,ElecPlus,1595.0
CMD-Q2-01855,CLI0208,PRD0055,1,45.75,45.75,2024-06-14,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Vendredi,<100€,False,0.0,Été,Bordeaux,Auvergne-RA,Particulier,2021-07-14,Produit_Aud_55,Audio,MediaShop,1066.0
CMD-Q2-01856,CLI0011,PRD0128,7,99.94,699.58,2024-05-22,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,5,2,Mercredi,500-2000€,False,0.0,Printemps,Paris,Occitanie,Particulier,2023-07-06,,,,321.0
CMD-Q2-01857,CLI9935,PRD0091,2,75.28,150.56,2024-05-31,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Vendredi,100-500€,False,0.0,Printemps,,,,,,,,
CMD-Q2-01858,CLI0295,PRD0077,4,151.78,607.12,2024-05-25,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Samedi,500-2000€,False,0.0,Printemps,Nantes,Île-de-France,PME,2022-08-04,,,,660.0
CMD-Q2-01859,CLI0169,PRD0093,1,62.68,62.68,2024-06-25,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,<100€,False,0.0,Été,Strasbourg,Auvergne-RA,PME,2022-10-11,Produit_Acc_93,Accessoires,ElecPlus,623.0
CMD-Q2-01860,CLI0471,PRD0089,6,93.09,558.54,2024-06-26,en_cours,Chèque,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mercredi,500-2000€,False,0.0,Été,Lille,Île-de-France,Particulier,2020-12-01,,,,1303.0
CMD-Q2-01861,CLI0196,PRD0127,1,63.31,63.31,2024-04-03,livrée,PayPal,Auvergne-RA,Q2_2024,EUR,2024,4,2,Mercredi,<100€,False,0.0,Printemps,Marseille,Nouvelle-Aquitaine,Particulier,2021-07-07,Produit_Rés_127,Réseau,MediaShop,1001.0
CMD-Q2-01862,CLI0126,PRD0046,6,69.9,419.4,2024-04-20,livrée,Chèque,Île-de-France,Q2_2024,EUR,2024,4,2,Samedi,100-500€,False,0.0,Printemps,Nice,Île-de-France,Startup,2023-12-06,Produit_Tél_46,Téléphonie,ElecPlus,136.0
CMD-Q2-01863,CLI0490,PRD0021,9,78.18,703.62,2024-05-28,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,500-2000€,False,0.0,Printemps,Montpellier,Occitanie,Particulier,2020-03-17,,,,1533.0
CMD-Q2-01864,CLI0392,PRD0051,8,10.76,86.08,2024-06-19,livrée,Chèque,Occitanie,Q2_2024,EUR,2024,6,2,Mercredi,<100€,False,0.0,Été,Nantes,Nouvelle-Aquitaine,Particulier,2022-03-07,Produit_Tél_51,Téléphonie,TechPro,835.0
CMD-Q2-01865,CLI0011,PRD0062,3,51.87,155.61,2024-06-12,livrée,Virement,Occitanie,Q2_2024,EUR,2024,6,2,Mercredi,100-500€,False,0.0,Été,Paris,Occitanie,Particulier,2023-07-06,,,,342.0
CMD-Q2-01866,CLI0219,PRD0125,7,31.95,223.65,2024-05-15,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Mercredi,100-500€,False,0.0,Printemps,Nantes,Occitanie,PME,2021-05-24,Produit_Rés_125,Réseau,TechPro,1087.0
CMD-Q2-01867,CLI0319,PRD0080,2,131.51,263.02,2024-04-04,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,4,2,Jeudi,100-500€,False,0.0,Printemps,Nantes,Île-de-France,Particulier,2022-02-09,,,,785.0
CMD-Q2-01868,CLI0269,PRD0060,3,436.88,1310.64,2024-04-21,livrée,PayPal,Île-de-France,Q2_2024,EUR,2024,4,2,Dimanche,500-2000€,False,0.0,Printemps,Lille,Île-de-France,Particulier,2022-08-23,,,,607.0
CMD-Q2-01869,CLI0300,PRD0125,3,31.95,95.85,2024-04-08,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Lundi,<100€,False,0.0,Printemps,Marseille,PACA,Startup,2021-10-22,Produit_Rés_125,Réseau,TechPro,899.0
CMD-Q2-01870,CLI0117,PRD0012,7,295.77,2070.39,2024-05-14,livrée,Virement,PACA,Q2_2024,EUR,2024,5,2,Mardi,>2000€,False,0.0,Printemps,Nice,Île-de-France,PME,2023-07-08,Produit_Inf_12,Informatique,TechPro,311.0
