commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,source,devise,annee,mois,trimestre,jour_semaine,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q2-02768,CLI0228,PRD0120,3,107.93,323.79,2024-04-01,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Lundi,Paris,Occitanie,Grand Compte,2023-05-08,,,,100-500€,Printemps,False,0.00,329.00
CMD-Q2-02769,CLI0251,PRD0073,8,200.41,1603.28,2024-05-19,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Dimanche,Montpellier,Auvergne-RA,Particulier,2020-06-07,Produit_Aud_73,Audio,TechPro,500-2000€,Printemps,False,0.00,1442.00
CMD-Q2-02770,CLI0009,PRD0104,6,81.27,487.62,2024-05-28,retournée,Chèque,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,Nantes,Auvergne-RA,Grand Compte,2021-11-02,Produit_Sto_104,Stockage,MediaShop,100-500€,Printemps,False,0.00,938.00
CMD-Q2-02771,CLI0332,PRD0145,7,54.52,381.64,2024-05-09,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Jeudi,Nice,Occitanie,Particulier,2020-06-18,,,,100-500€,Printemps,False,0.00,1421.00
CMD-Q2-02772,CLI0265,PRD0021,7,78.18,547.26,2024-05-15,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mercredi,Strasbourg,Occitanie,Grand Compte,2021-05-06,,,,500-2000€,Printemps,False,0.00,1105.00
CMD-Q2-02773,CLI0396,PRD0146,2,30.77,61.54,2024-06-26,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mercredi,Nice,PACA,Grand Compte,2020-06-18,Produit_Rés_146,Réseau,TechPro,<100€,Printemps,False,0.00,1469.00
CMD-Q2-02774,CLI0097,PRD0137,3,54.72,164.16,2024-04-28,en_cours,CB,PACA,Q2_2024,EUR,2024,4,2,Dimanche,Paris,Auvergne-RA,Particulier,2020-01-12,Produit_Rés_137,Réseau,TechPro,100-500€,Printemps,False,0.00,1568.00
CMD-Q2-02775,CLI0144,PRD0127,8,63.31,506.48,2024-06-04,livrée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Mardi,Nice,Auvergne-RA,Particulier,2022-09-20,Produit_Rés_127,Réseau,MediaShop,500-2000€,Printemps,False,0.00,623.00
CMD-Q2-02776,CLI0439,PRD0043,8,100.34,802.72,2024-05-14,annulée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,Toulouse,PACA,Particulier,2021-07-13,,,,500-2000€,Printemps,True,802.72,1036.00
CMD-Q2-02777,CLI0005,PRD0045,9,55.24,497.16,2024-04-26,retournée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Vendredi,Paris,Île-de-France,Particulier,2022-12-29,,,,100-500€,Printemps,False,0.00,484.00
CMD-Q2-02778,CLI0337,PRD0075,4,71.64,286.56,2024-06-25,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mardi,Strasbourg,Nouvelle-Aquitaine,PME,2023-07-27,,,,100-500€,Printemps,False,0.00,334.00
CMD-Q2-02779,CLI0372,PRD0018,9,121.33,1091.97,2024-04-05,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Vendredi,Toulouse,Nouvelle-Aquitaine,Particulier,2022-12-24,,,,500-2000€,Printemps,False,0.00,468.00
CMD-Q2-02780,CLI0396,PRD0071,3,90.96,272.88,2024-05-03,livrée,Virement,PACA,Q2_2024,EUR,2024,5,2,Vendredi,Nice,PACA,Grand Compte,2020-06-18,Produit_Aud_71,Audio,MediaShop,100-500€,Printemps,False,0.00,1415.00
CMD-Q2-02781,CLI0222,PRD0010,4,81.94,327.76,2024-04-09,livrée,CB,Occitanie,Q2_2024,EUR,2024,4,2,Mardi,Toulouse,Nouvelle-Aquitaine,PME,2021-09-20,Produit_Inf_10,Informatique,MediaShop,100-500€,Printemps,False,0.00,932.00
CMD-Q2-02782,CLI0029,PRD0143,3,104.00,312.00,2024-04-11,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Jeudi,Montpellier,Nouvelle-Aquitaine,PME,2020-10-07,Produit_Rés_143,Réseau,TechPro,100-500€,Printemps,False,0.00,1282.00
CMD-Q2-02783,CLI0376,PRD0011,6,27.63,165.78,2024-04-23,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Mardi,Bordeaux,Auvergne-RA,Particulier,2020-08-17,Produit_Inf_11,Informatique,ElecPlus,100-500€,Printemps,False,0.00,1345.00
CMD-Q2-02784,CLI0415,PRD0047,4,68.36,273.44,2024-04-05,annulée,CB,PACA,Q2_2024,EUR,2024,4,2,Vendredi,Lyon,Île-de-France,PME,2020-01-10,Produit_Tél_47,Téléphonie,TechPro,100-500€,Printemps,True,273.44,1547.00
CMD-Q2-02785,CLI0267,PRD0055,1,45.75,45.75,2024-05-03,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,Lille,Occitanie,Particulier,2021-03-20,Produit_Aud_55,Audio,MediaShop,<100€,Printemps,False,0.00,1140.00
CMD-Q2-02786,CLI0316,PRD0145,2,54.52,109.04,2024-06-28,en_cours,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Vendredi,Lyon,Occitanie,PME,2021-02-15,,,,100-500€,Printemps,False,0.00,1229.00
CMD-Q2-02787,CLI0137,PRD0021,5,78.18,390.90,2024-06-06,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Jeudi,Marseille,Nouvelle-Aquitaine,Particulier,2023-03-22,,,,100-500€,Printemps,False,0.00,442.00
CMD-Q2-02788,CLI0440,PRD0075,7,71.64,501.48,2024-04-01,annulée,Virement,Auvergne-RA,Q2_2024,EUR,2024,4,2,Lundi,Paris,Occitanie,Particulier,2022-03-27,,,,500-2000€,Printemps,True,501.48,736.00
CMD-Q2-02789,CLI0199,PRD0108,4,100.76,403.04,2024-06-04,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,Toulouse,Auvergne-RA,Particulier,2021-01-15,Produit_Sto_108,Stockage,DataStore,100-500€,Printemps,False,0.00,1236.00
CMD-Q2-02790,CLI0361,PRD0147,3,56.16,168.48,2024-05-01,livrée,Virement,PACA,Q2_2024,EUR,2024,5,2,Mercredi,Lille,Nouvelle-Aquitaine,Particulier,2022-09-17,Produit_Rés_147,Réseau,ElecPlus,100-500€,Printemps,False,0.00,592.00
CMD-Q2-02791,CLI0289,PRD0026,9,334.76,3012.84,2024-04-09,retournée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Mardi,Paris,Nouvelle-Aquitaine,Particulier,2022-12-25,,,,>2000€,Printemps,False,0.00,471.00
CMD-Q2-02792,CLI0349,PRD0140,6,84.52,507.12,2024-05-29,livrée,Chèque,Occitanie,Q2_2024,EUR,2024,5,2,Mercredi,Toulouse,Nouvelle-Aquitaine,Particulier,2021-11-26,,,,500-2000€,Printemps,False,0.00,915.00
CMD-Q2-02793,CLI0492,PRD0114,3,61.01,183.03,2024-04-13,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Samedi,Marseille,Occitanie,PME,2022-03-13,Produit_Sto_114,Stockage,MediaShop,100-500€,Printemps,False,0.00,762.00
CMD-Q2-02794,CLI0119,PRD0141,5,326.57,1632.85,2024-05-09,annulée,Virement,PACA,Q2_2024,EUR,2024,5,2,Jeudi,Toulouse,Occitanie,Particulier,2022-11-29,Produit_Rés_141,Réseau,MediaShop,500-2000€,Printemps,True,1632.85,527.00
CMD-Q2-02795,CLI0247,PRD0094,3,167.61,502.83,2024-05-07,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,Strasbourg,PACA,Startup,2020-05-11,Produit_Acc_94,Accessoires,ElecPlus,500-2000€,Printemps,False,0.00,1457.00
CMD-Q2-02796,CLI0181,PRD0137,4,54.72,218.88,2024-06-20,livrée,Virement,Occitanie,Q2_2024,EUR,2024,6,2,Jeudi,Toulouse,Nouvelle-Aquitaine,Particulier,2020-02-12,Produit_Rés_137,Réseau,TechPro,100-500€,Printemps,False,0.00,1590.00
CMD-Q2-02797,CLI0397,PRD0131,3,95.19,285.57,2024-04-13,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Samedi,Strasbourg,PACA,PME,2023-03-24,,,,100-500€,Printemps,False,0.00,386.00
CMD-Q2-02798,CLI0450,PRD0041,1,48.15,48.15,2024-05-19,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Dimanche,Nantes,Auvergne-RA,Particulier,2023-06-29,Produit_Tél_41,Téléphonie,TechPro,<100€,Printemps,False,0.00,325.00
CMD-Q2-02799,CLI0431,PRD0151,7,221.15,1548.05,2024-05-19,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Dimanche,Strasbourg,PACA,Particulier,2022-01-29,Produit_Rés_151,Réseau,ElecPlus,500-2000€,Printemps,False,0.00,841.00
CMD-Q2-02800,CLI0283,PRD0021,3,78.18,234.54,2024-06-27,livrée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Jeudi,Lille,PACA,Particulier,2022-07-18,,,,100-500€,Printemps,False,0.00,710.00
CMD-Q2-02801,CLI0084,PRD0012,8,295.77,2366.16,2024-04-22,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Lundi,Marseille,Nouvelle-Aquitaine,Startup,2023-10-19,Produit_Inf_12,Informatique,TechPro,>2000€,Printemps,False,0.00,186.00
CMD-Q2-02802,CLI0107,PRD0142,5,137.33,686.65,2024-05-16,annulée,PayPal,Auvergne-RA,Q2_2024,EUR,2024,5,2,Jeudi,Lille,Nouvelle-Aquitaine,Startup,2020-09-22,,,,500-2000€,Printemps,True,686.65,1332.00
CMD-Q2-02804,CLI0391,PRD0105,2,408.15,816.30,2024-04-24,en_cours,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Mercredi,Lille,Nouvelle-Aquitaine,PME,2020-09-30,Produit_Sto_105,Stockage,TechPro,500-2000€,Printemps,False,0.00,1302.00
CMD-Q2-02805,CLI0201,PRD0128,7,99.94,699.58,2024-05-06,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Lundi,Nice,Nouvelle-Aquitaine,Startup,2020-10-13,,,,500-2000€,Printemps,False,0.00,1301.00
CMD-Q2-02806,CLI0381,PRD0130,9,186.38,1677.42,2024-06-22,livrée,PayPal,Auvergne-RA,Q2_2024,EUR,2024,6,2,Samedi,Lyon,Auvergne-RA,Particulier,2023-01-07,Produit_Rés_130,Réseau,DataStore,500-2000€,Printemps,False,0.00,532.00
CMD-Q2-02807,CLI0068,PRD0014,8,415.81,3326.48,2024-05-13,en_cours,Virement,Île-de-France,Q2_2024,EUR,2024,5,2,Lundi,Nantes,Auvergne-RA,Particulier,2021-04-19,Produit_Inf_14,Informatique,MediaShop,>2000€,Printemps,False,0.00,1120.00
CMD-Q2-02808,CLI0457,PRD0141,1,326.57,326.57,2024-05-13,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Lundi,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,Produit_Rés_141,Réseau,MediaShop,100-500€,Printemps,False,0.00,394.00
CMD-Q2-02809,CLI0316,PRD0131,7,95.19,666.33,2024-04-14,annulée,Chèque,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Dimanche,Lyon,Occitanie,PME,2021-02-15,,,,500-2000€,Printemps,True,666.33,1154.00
CMD-Q2-02810,CLI0315,PRD0137,8,54.72,437.76,2024-04-14,livrée,PayPal,Occitanie,Q2_2024,EUR,2024,4,2,Dimanche,Strasbourg,Île-de-France,Particulier,2022-04-29,Produit_Rés_137,Réseau,TechPro,100-500€,Printemps,False,0.00,716.00
CMD-Q2-02811,CLI0459,PRD0086,7,74.32,520.24,2024-05-16,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Jeudi,Toulouse,Auvergne-RA,Particulier,2020-03-16,Produit_Acc_86,Accessoires,MediaShop,500-2000€,Printemps,False,0.00,1522.00
CMD-Q2-02812,CLI0221,PRD0086,7,74.32,520.24,2024-06-16,en_cours,Chèque,Occitanie,Q2_2024,EUR,2024,6,2,Dimanche,Toulouse,Auvergne-RA,PME,2023-05-21,Produit_Acc_86,Accessoires,MediaShop,500-2000€,Printemps,False,0.00,392.00
CMD-Q2-02813,CLI0302,PRD0119,3,496.56,1489.68,2024-06-17,livrée,Chèque,PACA,Q2_2024,EUR,2024,6,2,Lundi,Montpellier,Occitanie,Particulier,2023-12-18,Produit_Sto_119,Stockage,MediaShop,500-2000€,Printemps,False,0.00,182.00
CMD-Q2-02814,CLI0358,PRD0124,3,55.52,166.56,2024-04-11,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Jeudi,Paris,Auvergne-RA,Particulier,2021-10-21,Produit_Rés_124,Réseau,ElecPlus,100-500€,Printemps,False,0.00,903.00
CMD-Q2-02816,CLI0065,PRD0014,3,415.81,1247.43,2024-05-19,livrée,Virement,PACA,Q2_2024,EUR,2024,5,2,Dimanche,Montpellier,Île-de-France,Startup,2023-12-01,Produit_Inf_14,Informatique,MediaShop,500-2000€,Printemps,False,0.00,170.00
CMD-Q2-02817,CLI0474,PRD0102,9,23.26,209.34,2024-04-11,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Jeudi,Lille,Nouvelle-Aquitaine,Particulier,2020-04-25,Produit_Sto_102,Stockage,ElecPlus,100-500€,Printemps,False,0.00,1447.00
CMD-Q2-02818,CLI0388,PRD0006,9,79.23,713.07,2024-06-20,livrée,PayPal,PACA,Q2_2024,EUR,2024,6,2,Jeudi,Nantes,Auvergne-RA,Particulier,2020-10-28,Produit_Inf_6,Informatique,ElecPlus,500-2000€,Printemps,False,0.00,1331.00
CMD-Q2-02819,CLI0357,PRD0024,3,20.71,62.13,2024-06-16,livrée,Virement,PACA,Q2_2024,EUR,2024,6,2,Dimanche,Paris,Île-de-France,PME,2022-02-19,,,,<100€,Printemps,False,0.00,848.00
CMD-Q2-02820,CLI0074,PRD0032,7,109.17,764.19,2024-05-27,livrée,Chèque,Occitanie,Q2_2024,EUR,2024,5,2,Lundi,Lyon,Auvergne-RA,Particulier,2023-02-10,,,,500-2000€,Printemps,False,0.00,472.00
CMD-Q2-02821,CLI0232,PRD0142,1,137.33,137.33,2024-05-11,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Samedi,Paris,Île-de-France,Startup,2021-04-07,,,,100-500€,Printemps,False,0.00,1130.00
CMD-Q2-02822,CLI0349,PRD0021,9,78.18,703.62,2024-06-14,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Vendredi,Toulouse,Nouvelle-Aquitaine,Particulier,2021-11-26,,,,500-2000€,Printemps,False,0.00,931.00
CMD-Q2-02823,CLI0137,PRD0058,3,118.62,355.86,2024-05-25,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Samedi,Marseille,Nouvelle-Aquitaine,Particulier,2023-03-22,Produit_Aud_58,Audio,TechPro,100-500€,Printemps,False,0.00,430.00
CMD-Q2-02824,CLI0402,PRD0021,9,78.18,703.62,2024-05-06,livrée,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Lundi,Paris,Île-de-France,PME,2022-10-12,,,,500-2000€,Printemps,False,0.00,572.00
CMD-Q2-02825,CLI0001,PRD0118,7,76.42,534.94,2024-04-02,annulée,Virement,PACA,Q2_2024,EUR,2024,4,2,Mardi,Toulouse,Auvergne-RA,Startup,2021-02-01,,,,500-2000€,Printemps,True,534.94,1156.00
CMD-Q2-02826,CLI0190,PRD0045,3,55.24,165.72,2024-04-07,en_cours,Chèque,Auvergne-RA,Q2_2024,EUR,2024,4,2,Dimanche,Nice,Île-de-France,PME,2023-08-09,,,,100-500€,Printemps,False,0.00,242.00
CMD-Q2-02827,CLI0157,PRD0081,1,49.36,49.36,2024-06-21,en_cours,CB,PACA,Q2_2024,EUR,2024,6,2,Vendredi,Nice,Nouvelle-Aquitaine,PME,2020-01-02,,,,<100€,Printemps,False,0.00,1632.00
CMD-Q2-02828,CLI0131,PRD0033,1,291.53,291.53,2024-05-19,livrée,CB,Île-de-France,Q2_2024,EUR,2024,5,2,Dimanche,Paris,PACA,Particulier,2020-02-08,,,,100-500€,Printemps,False,0.00,1562.00
CMD-Q2-02829,CLI0008,PRD0078,5,217.49,1087.45,2024-05-28,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,5,2,Mardi,Lille,Nouvelle-Aquitaine,PME,2022-04-03,Produit_Acc_78,Accessoires,DataStore,500-2000€,Printemps,False,0.00,786.00
CMD-Q2-02830,CLI0395,PRD0108,5,100.76,503.80,2024-06-18,annulée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Mardi,Nantes,Occitanie,Particulier,2020-05-16,Produit_Sto_108,Stockage,DataStore,500-2000€,Printemps,True,503.80,1494.00
CMD-Q2-02831,CLI0459,PRD0125,5,31.95,159.75,2024-04-22,livrée,PayPal,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Lundi,Toulouse,Auvergne-RA,Particulier,2020-03-16,Produit_Rés_125,Réseau,TechPro,100-500€,Printemps,False,0.00,1498.00
CMD-Q2-02832,CLI0121,PRD0074,8,101.69,813.52,2024-04-14,annulée,Chèque,Auvergne-RA,Q2_2024,EUR,2024,4,2,Dimanche,Montpellier,Nouvelle-Aquitaine,Particulier,2022-03-26,,,,500-2000€,Printemps,True,813.52,750.00
CMD-Q2-02833,CLI0237,PRD0059,3,117.97,353.91,2024-06-21,livrée,PayPal,Île-de-France,Q2_2024,EUR,2024,6,2,Vendredi,Paris,Occitanie,PME,2023-05-30,Produit_Aud_59,Audio,ElecPlus,100-500€,Printemps,False,0.00,388.00
CMD-Q2-02834,CLI0044,PRD0061,2,75.83,151.66,2024-05-21,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Mardi,Nantes,PACA,Particulier,2020-07-12,Produit_Aud_61,Audio,DataStore,100-500€,Printemps,False,0.00,1409.00
CMD-Q2-02835,CLI0364,PRD0090,6,80.66,483.96,2024-06-07,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Vendredi,Bordeaux,Auvergne-RA,Particulier,2020-05-20,Produit_Acc_90,Accessoires,TechPro,100-500€,Printemps,False,0.00,1479.00
CMD-Q2-02836,CLI0085,PRD0126,1,82.76,82.76,2024-05-14,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,Montpellier,PACA,Particulier,2020-05-07,Produit_Rés_126,Réseau,MediaShop,<100€,Printemps,False,0.00,1468.00
CMD-Q2-02837,CLI0174,PRD0090,5,80.66,403.30,2024-06-28,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Vendredi,Lille,Île-de-France,Particulier,2021-08-07,Produit_Acc_90,Accessoires,TechPro,100-500€,Printemps,False,0.00,1056.00
CMD-Q2-02838,CLI0177,PRD0047,3,68.36,205.08,2024-06-06,en_cours,Virement,PACA,Q2_2024,EUR,2024,6,2,Jeudi,Lille,Occitanie,PME,2023-01-04,Produit_Tél_47,Téléphonie,TechPro,100-500€,Printemps,False,0.00,519.00
CMD-Q2-02840,CLI0107,PRD0014,1,415.81,415.81,2024-05-11,livrée,Virement,Occitanie,Q2_2024,EUR,2024,5,2,Samedi,Lille,Nouvelle-Aquitaine,Startup,2020-09-22,Produit_Inf_14,Informatique,MediaShop,100-500€,Printemps,False,0.00,1327.00
CMD-Q2-02841,CLI0462,PRD0090,4,80.66,322.64,2024-04-06,annulée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,4,2,Samedi,Nantes,Île-de-France,PME,2021-09-29,Produit_Acc_90,Accessoires,TechPro,100-500€,Printemps,True,322.64,920.00
CMD-Q2-02842,CLI0331,PRD0110,6,126.57,759.42,2024-06-11,livrée,Chèque,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,Nantes,PACA,PME,2023-06-11,Produit_Sto_110,Stockage,ElecPlus,500-2000€,Printemps,False,0.00,366.00
CMD-Q2-02843,CLI0218,PRD0105,7,408.15,2857.05,2024-04-19,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Vendredi,Nantes,Auvergne-RA,PME,2022-02-06,Produit_Sto_105,Stockage,TechPro,>2000€,Printemps,False,0.00,803.00
CMD-Q2-02844,CLI0199,PRD0009,7,58.82,411.74,2024-05-23,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,5,2,Jeudi,Toulouse,Auvergne-RA,Particulier,2021-01-15,Produit_Inf_9,Informatique,ElecPlus,100-500€,Printemps,False,0.00,1224.00
CMD-Q2-02845,CLI0459,PRD0019,4,62.97,251.88,2024-04-28,livrée,Virement,PACA,Q2_2024,EUR,2024,4,2,Dimanche,Toulouse,Auvergne-RA,Particulier,2020-03-16,,,,100-500€,Printemps,False,0.00,1504.00
CMD-Q2-02846,CLI0392,PRD0043,3,100.34,301.02,2024-05-14,livrée,CB,PACA,Q2_2024,EUR,2024,5,2,Mardi,Nantes,Nouvelle-Aquitaine,Particulier,2022-03-07,,,,100-500€,Printemps,False,0.00,799.00
CMD-Q2-02847,CLI0318,PRD0054,6,124.37,746.22,2024-05-24,livrée,Virement,Auvergne-RA,Q2_2024,EUR,2024,5,2,Vendredi,Lyon,PACA,Particulier,2023-07-13,Produit_Tél_54,Téléphonie,TechPro,500-2000€,Printemps,False,0.00,316.00
CMD-Q2-02848,CLI0055,PRD0071,7,90.96,636.72,2024-06-14,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Vendredi,Nantes,PACA,Particulier,2021-07-07,Produit_Aud_71,Audio,MediaShop,500-2000€,Printemps,False,0.00,1073.00
CMD-Q2-02849,CLI0465,PRD0076,6,211.08,1266.48,2024-05-15,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mercredi,Lille,Île-de-France,Particulier,2020-01-19,,,,500-2000€,Printemps,False,0.00,1578.00
CMD-Q2-02850,CLI0270,PRD0029,4,149.76,599.04,2024-06-29,en_cours,CB,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Samedi,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Tél_29,Téléphonie,TechPro,500-2000€,Printemps,False,0.00,1544.00
CMD-Q2-02851,CLI0343,PRD0117,6,69.72,418.32,2024-06-22,en_cours,Virement,PACA,Q2_2024,EUR,2024,6,2,Samedi,Nantes,Auvergne-RA,Particulier,2023-12-11,Produit_Sto_117,Stockage,ElecPlus,100-500€,Printemps,False,0.00,194.00
CMD-Q2-02852,CLI0440,PRD0130,3,186.38,559.14,2024-06-04,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,6,2,Mardi,Paris,Occitanie,Particulier,2022-03-27,Produit_Rés_130,Réseau,DataStore,500-2000€,Printemps,False,0.00,800.00
CMD-Q2-02853,CLI0026,PRD0114,8,61.01,488.08,2024-06-03,livrée,Chèque,Auvergne-RA,Q2_2024,EUR,2024,6,2,Lundi,Toulouse,Occitanie,PME,2020-07-02,Produit_Sto_114,Stockage,MediaShop,100-500€,Printemps,False,0.00,1432.00
CMD-Q2-02854,CLI0032,PRD0016,3,87.66,262.98,2024-06-18,livrée,Virement,Nouvelle-Aquitaine,Q2_2024,EUR,2024,6,2,Mardi,Nice,Occitanie,PME,2022-03-04,Produit_Inf_16,Informatique,ElecPlus,100-500€,Printemps,False,0.00,837.00
CMD-Q2-02855,CLI0012,PRD0022,6,235.27,1411.62,2024-06-03,annulée,Virement,Île-de-France,Q2_2024,EUR,2024,6,2,Lundi,Nice,Nouvelle-Aquitaine,Particulier,2021-11-28,,,,500-2000€,Printemps,True,1411.62,918.00
CMD-Q2-02856,CLI0397,PRD0115,3,374.29,1122.87,2024-05-28,livrée,CB,Occitanie,Q2_2024,EUR,2024,5,2,Mardi,Strasbourg,PACA,PME,2023-03-24,Produit_Sto_115,Stockage,MediaShop,500-2000€,Printemps,False,0.00,431.00
CMD-Q2-02857,CLI0283,PRD0079,3,400.46,1201.38,2024-05-29,livrée,PayPal,Nouvelle-Aquitaine,Q2_2024,EUR,2024,5,2,Mercredi,Lille,PACA,Particulier,2022-07-18,Produit_Acc_79,Accessoires,TechPro,500-2000€,Printemps,False,0.00,681.00
CMD-Q2-02858,CLI0284,PRD0077,4,151.78,607.12,2024-04-24,livrée,CB,PACA,Q2_2024,EUR,2024,4,2,Mercredi,Lille,Nouvelle-Aquitaine,Startup,2021-10-07,,,,500-2000€,Printemps,False,0.00,930.00
CMD-Q2-02859,CLI0446,PRD0058,2,118.62,237.24,2024-06-09,livrée,CB,Île-de-France,Q2_2024,EUR,2024,6,2,Dimanche,Lyon,Auvergne-RA,Particulier,2021-09-30,Produit_Aud_58,Audio,TechPro,100-500€,Printemps,False,0.00,983.00
CMD-Q2-02860,CLI0449,PRD0078,9,217.49,1957.41,2024-04-20,en_cours,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Samedi,Nantes,Occitanie,Particulier,2021-07-21,Produit_Acc_78,Accessoires,DataStore,500-2000€,Printemps,False,0.00,1004.00
CMD-Q2-02861,CLI0102,PRD0150,9,81.48,733.32,2024-05-31,livrée,Virement,Occitanie,Q2_2024,EUR,2024,5,2,Vendredi,Montpellier,PACA,Particulier,2023-01-26,Produit_Rés_150,Réseau,MediaShop,500-2000€,Printemps,False,0.00,491.00
CMD-Q2-02862,CLI0342,PRD0118,8,76.42,611.36,2024-04-12,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Vendredi,Marseille,PACA,Particulier,2021-09-11,,,,500-2000€,Printemps,False,0.00,944.00
CMD-Q2-02863,CLI0063,PRD0143,8,104.00,832.00,2024-04-20,livrée,CB,Auvergne-RA,Q2_2024,EUR,2024,4,2,Samedi,Montpellier,Nouvelle-Aquitaine,Particulier,2022-09-30,Produit_Rés_143,Réseau,TechPro,500-2000€,Printemps,False,0.00,568.00
CMD-Q2-02864,CLI0278,PRD0037,1,48.24,48.24,2024-04-02,livrée,PayPal,Auvergne-RA,Q2_2024,EUR,2024,4,2,Mardi,Montpellier,Auvergne-RA,PME,2021-04-12,Produit_Tél_37,Téléphonie,TechPro,<100€,Printemps,False,0.00,1086.00
CMD-Q2-02865,CLI0197,PRD0091,9,75.28,677.52,2024-06-22,annulée,PayPal,Île-de-France,Q2_2024,EUR,2024,6,2,Samedi,Bordeaux,Occitanie,Particulier,2020-03-13,,,,500-2000€,Printemps,True,677.52,1562.00
CMD-Q2-02866,CLI0457,PRD0114,1,61.01,61.01,2024-06-04,annulée,CB,Occitanie,Q2_2024,EUR,2024,6,2,Mardi,Toulouse,Nouvelle-Aquitaine,Particulier,2023-04-15,Produit_Sto_114,Stockage,MediaShop,<100€,Printemps,True,61.01,416.00
CMD-Q2-02867,CLI0011,PRD0039,7,29.83,208.81,2024-04-10,livrée,CB,Île-de-France,Q2_2024,EUR,2024,4,2,Mercredi,Paris,Occitanie,Particulier,2023-07-06,Produit_Tél_39,Téléphonie,DataStore,100-500€,Printemps,False,0.00,279.00
CMD-Q2-02868,CLI0059,PRD0006,7,79.23,554.61,2024-06-07,livrée,CB,PACA,Q2_2024,EUR,2024,6,2,Vendredi,Montpellier,Occitanie,Particulier,2023-03-26,Produit_Inf_6,Informatique,ElecPlus,500-2000€,Printemps,False,0.00,439.00
CMD-Q2-02869,CLI0293,PRD0151,4,221.15,884.60,2024-04-26,en_cours,CB,Occitanie,Q2_2024,EUR,2024,4,2,Vendredi,Lyon,Nouvelle-Aquitaine,PME,2021-12-02,Produit_Rés_151,Réseau,ElecPlus,500-2000€,Printemps,False,0.00,876.00
